mode,seed,step,stage,reward,visual_error_m_evaluator_only,truth_object_x_evaluator_only,estimated_object_x
rgbd,0,279,Reach,-0.8642878981196047,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,280,Reach,-0.8631268058973739,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,281,Reach,-0.8618198791874262,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,282,Reach,-0.8603531367219893,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,283,Reach,-0.8587112259018556,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,284,Reach,-0.8568773106019036,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,285,Reach,-0.8548329559433261,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,286,Reach,-0.8525580074480161,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,287,Reach,-0.8500304757094084,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,288,Reach,-0.8472264189035295,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,289,Reach,-0.8441198315567287,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,290,Reach,-0.84068253798087,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,291,Reach,-0.8368840925397842,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,292,Reach,-0.8326916900507414,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,293,Reach,-0.8280700879164773,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,294,Reach,-0.8229815389080787,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,295,Reach,-0.8173857444014438,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,296,Reach,-0.8112398303403412,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,297,Reach,-0.80449835354285,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,298,Reach,-0.7971133453134709,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,299,Reach,-0.7890344038409852,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,300,Reach,-0.7802088448266292,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,301,Reach,-0.7705857461133995,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,302,Reach,-0.7601136714452752,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,303,Reach,-0.7487354386159227,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,304,Reach,-0.7363910521157472,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,305,Reach,-0.7230203063272962,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,306,Reach,-0.708563506158022,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,307,Reach,-0.6929623491887164,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,308,Reach,-0.6761609501134498,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,309,Reach,-0.6581036706104267,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,310,Reach,-0.6387082111816043,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,311,Reach,-0.617916344103958,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,312,Reach,-0.5956949442234943,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,313,Reach,-0.5720195288794431,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,314,Reach,-0.5468767673485864,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,315,Reach,-0.5202665089213097,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,316,Reach,-0.49220361575216104,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,317,Reach,-0.462991748121094,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,318,Reach,-0.4329140297265756,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,319,Reach,-0.4006572864845475,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,320,Reach,-0.3670266494307342,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,321,Reach,7.6677208608460505,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,322,Grasp,-0.44846617307894937,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,323,Grasp,-0.4202231720767278,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,324,Grasp,-0.3869542947284695,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,325,Grasp,-0.34875514413622305,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,326,Grasp,-0.30576616329274986,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,327,Grasp,-0.26070481848607635,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,328,Grasp,-0.2156670668800838,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,329,Grasp,0.8278051983827778,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,330,Grasp,0.2982206479161413,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,331,Grasp,0.15996602543358748,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,332,Grasp,0.1693842936157438,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,333,Grasp,0.17764728450645823,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,334,Grasp,0.18530945604067417,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,335,Grasp,-0.007369068363483625,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,336,Grasp,-0.0002706120712576074,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,337,Grasp,0.00665093241166792,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,338,Grasp,0.01094701937267855,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,339,Grasp,0.0009023048994054733,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,340,Grasp,-0.006537827060192278,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,341,Grasp,-0.012840482778449902,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,342,Grasp,-0.018182194890333042,0.000458498788197514,0.5410885061964363,0.5414887465849186
rgbd,0,343,Grasp,0.11384614751662227,0.0005122233690087133,0.5410885061964363,0.5414887465849186
rgbd,0,344,Grasp,0.12844708305283356,0.0010776336507064682,0.5412382166254878,0.5414887465849186
rgbd,0,345,Grasp,0.1221009978297964,0.001355808535201168,0.541584816181851,0.5414887465849186
rgbd,0,346,Grasp,0.12170134671651028,0.001581958899895269,0.5417822387427905,0.5414887465849186
rgbd,0,347,Grasp,0.11986420391925406,0.0018091403271051083,0.5420097497456107,0.5414887465849186
rgbd,0,348,Grasp,0.6257031262010012,0.002053249676433489,0.54227480722572,0.5414887465849186
rgbd,0,349,Grasp,0.35939017964997727,0.0021837600335556967,0.5425692868704988,0.5414887465849186
rgbd,0,350,Grasp,0.3576040658080475,0.002386545389346037,0.5427220662580958,0.5414887465849186
rgbd,0,351,Grasp,0.3569683929015357,0.00264994152733156,0.5429010605465433,0.5414887465849186
rgbd,0,352,Grasp,12.307715868574716,0.002523953594498128,0.5431104249002877,0.5414887465849186
rgbd,0,353,Lift,-1.7607344758438903,0.0025844587321068816,0.5433247912372529,0.5414887465849186
rgbd,0,354,Lift,-1.4031801552789132,0.0029514291768243457,0.5438075903281859,0.5420026763656307
rgbd,0,355,Lift,-1.2575217161822128,0.0029780319633568595,0.5443507992482018,0.5425640534027902
rgbd,0,356,Lift,-1.2181969967540658,0.003012041953105034,0.5448871719516205,0.5430851234186856
rgbd,0,357,Lift,-1.1955302542938364,0.0030343459182329466,0.5452740568099951,0.5434586386918104
rgbd,0,358,Lift,-1.1625521641616179,0.0030483892972621245,0.5455465834769153,0.5437216057963012
rgbd,0,359,Lift,-1.1196339250871765,0.0030570016754260312,0.545736092578363,0.5439046138656726
rgbd,0,360,Lift,-1.0690587368093825,0.0030620823090881624,0.5458666605066893,0.5440308999848379
rgbd,0,361,Lift,-1.0119024603068771,0.003064848775621952,0.5459558914191568,0.5441174081714725
rgbd,0,362,Lift,-0.9499097349794775,0.00306610992724285,0.5460164769758058,0.5441763608396231
rgbd,0,363,Lift,-0.8844313878369497,0.003066402390148595,0.5460574951116363,0.5442164972098852
rgbd,0,364,Lift,-0.8164637034907855,0.003066083487796455,0.5460853925777617,0.5442440238503667
rgbd,0,365,Lift,-0.7467274120648295,0.003065391459271768,0.5461047315247013,0.5442633345472498
rgbd,0,366,Lift,-0.6757358860960219,0.003064484918068466,0.5461187345926054,0.5442775346404265
rgbd,0,367,Lift,-0.6038537644446733,0.003063468909121851,0.5461296757922821,0.5442888169058314
rgbd,0,368,Lift,-0.5313387684994247,0.0030624122588883227,0.5461391590501087,0.5442987293864462
rgbd,0,369,Lift,-0.4583719961949354,0.003061359253232506,0.5461483156667634,0.5443083652581102
rgbd,0,370,Lift,-0.38508151541669655,0.003060337558707434,0.5461579439340492,0.5443184970939351
rgbd,0,371,Lift,-0.31155714418408753,0.003059363624966735,0.5461686076973382,0.5443296716585205
rgbd,0,372,Lift,-0.2378617626914839,0.0030584425903955,0.5461807058525542,0.5443422767565556
rgbd,0,373,Lift,-0.16403105810351792,0.0030575798325604376,0.5461945288468052,0.5443565967341825
rgbd,0,374,Lift,-0.09009731352108596,0.0030567802184450128,0.5462102557157634,0.5443728026882823
rgbd,0,375,Lift,-0.016090119506734224,0.003056044510380272,0.5462279644747149,0.5443909660148006
rgbd,0,376,Lift,0.05797273680499314,0.0030553713359198604,0.5462476574135011,0.5444110848025383
rgbd,0,377,Lift,0.13207864213257578,0.0030547583569517306,0.5462692772667203,0.5444330987002437
rgbd,0,378,Lift,0.20622028557384608,0.0030542029824941154,0.546292713709894,0.5444568945590644
rgbd,0,379,Lift,0.28039149315090234,0.003053702834098401,0.5463178028213203,0.5444823052606289
rgbd,0,380,Lift,0.35458815173098746,0.0030532560904480326,0.5463443205267327,0.5445091026015015
rgbd,0,381,Lift,0.4288068178719953,0.0030528617966389575,0.546371969849894,0.5445369839452953
rgbd,0,382,Lift,0.5000057597099472,0.003048387662987604,0.5464003606871585,0.5445655512519711
rgbd,0,383,Lift,12.484351994040937,0.003041446848658331,0.5464265499725424,0.5445918557883135
rgbd,0,384,Place,4.469593998075095,0.002976846376755451,0.546448670047005,0.5446141076578431
rgbd,0,385,Place,4.470091397168351,0.0029575271989290197,0.5464250556901833,0.5445898713925049
rgbd,0,386,Place,4.470378549599789,0.0029522807015244235,0.5464005481563142,0.5445677286775129
rgbd,0,387,Place,4.470804182827795,0.0029508264011844005,0.5463807729822133,0.5445485292165722
rgbd,0,388,Place,4.471262425651399,0.002950357863670498,0.5463622327453639,0.5445300709245531
rgbd,0,389,Place,4.52493632615727,0.002996192927251753,0.5463439814327848,0.5445117846324733
rgbd,0,390,Place,4.561025146785955,0.003003635956782426,0.5457055645205453,0.543797956840545
rgbd,0,391,Place,4.586816520041912,0.0030046789331447553,0.5448343590360788,0.54291571154896
rgbd,0,392,Place,4.611239629246819,0.0030046481606029844,0.5439276197756552,0.5420076883890133
rgbd,0,393,Place,4.63549486279945,0.00300444185769678,0.543015516205094,0.541095832427096
rgbd,0,394,Place,4.659754513257879,0.0030042132698749544,0.5421028363320354,0.5401836430918112
rgbd,0,395,Place,4.6840433177543614,0.003003987836126457,0.5411903827940641,0.5392717180663237
rgbd,0,396,Place,4.70836352882018,0.0030037691915209015,0.5402783243485987,0.5383601937937572
rgbd,0,397,Place,4.732713799240979,0.0030035573518364185,0.5393667300745422,0.5374491347842671
rgbd,0,398,Place,4.757092159893392,0.003003351805914809,0.538455655273319,0.5365385961756697
rgbd,0,399,Place,4.781496581610082,0.003003152070233942,0.5375451553847539,0.5356286339352391
rgbd,0,400,Place,4.80592493163779,0.0030029576252992643,0.5366352872886128,0.5347193054316205
rgbd,0,401,Place,4.83037502599969,0.0030027680180229064,0.5357261104099098,0.5338106706773801
rgbd,0,402,Place,4.8548446489786805,0.0030025828367214328,0.5348176869650719,0.5329027924434948
rgbd,0,403,Place,4.879331539000047,0.0030024017043744473,0.5339100818570567,0.5319957361441149
rgbd,0,404,Place,4.903833377584671,0.0030022242666765263,0.5330033628177752,0.5310895700152415
rgbd,0,405,Place,4.928347811762492,0.003002050218081666,0.5320976007018479,0.5301843654215965
rgbd,0,406,Place,4.952872450460506,0.003001879280040631,0.5311928695159642,0.5292801968536752
rgbd,0,407,Place,4.9774048293885516,0.0030017111543860315,0.5302892465193066,0.5283771420462632
rgbd,0,408,Place,5.001942464350695,0.003001545626677954,0.5293868126540765,0.527475282446753
rgbd,0,409,Place,5.026482792756878,0.0030013824258753484,0.5284856525244179,0.5265747031342135
rgbd,0,410,Place,5.051023237602939,0.0030012213748297264,0.527585854863981,0.5256754933589574
rgbd,0,411,Place,5.075561131367214,0.003001062222739648,0.5266875124647555,0.524777746394196
rgbd,0,412,Place,5.100093815624061,0.003000904821249542,0.5257907228485791,0.523881560313558
rgbd,0,413,Place,5.124618523506996,0.003000748943087487,0.5248955878251059,0.5229870373935673
rgbd,0,414,Place,5.149132460487422,0.0030005944193593308,0.5240022146163184,0.5220942854633149
rgbd,0,415,Place,5.173632778443113,0.0030004410560470454,0.5231107158785316,0.5212034177432534
rgbd,0,416,Place,5.19811659989263,0.0030002887000426383,0.5222212099787421,0.5203145531934191
rgbd,0,417,Place,5.222580973118924,0.003000137152823495,0.5213338212043009,0.5194278167012378
rgbd,0,418,Place,5.247022904988596,0.002999986242031428,0.5204486804749249,0.5185433398585836
rgbd,0,419,Place,5.2714393443089556,0.002999835763059375,0.5195659257256581,0.5176612612917839
rgbd,0,420,Place,5.295827204236675,0.002999685538042887,0.5186857023886404,0.5167817271662355
rgbd,0,421,Place,5.320183344270501,0.002999535361988669,0.5178081638430317,0.5159048916294038
rgbd,0,422,Place,5.344504543302573,0.0029993849769603042,0.5169334721083575,0.5150309175341404
rgbd,0,423,Place,5.368787586266535,0.002999234201329673,0.5160617987226948,0.5141599773324221
rgbd,0,424,Place,5.407875407817419,0.0029293308860456734,0.5151933249718018,0.5132922532243351
rgbd,0,425,Place,5.443758086253271,0.002911943491284699,0.5142312720439998,0.5123252730432517
rgbd,0,426,Place,5.476965462600402,0.002908051300745582,0.5132269568780591,0.5113206745122194
rgbd,0,427,Place,5.5096256602612295,0.002907123672213148,0.5122123732169013,0.5103061398704428
rgbd,0,428,Place,5.542240025763501,0.002906819073587063,0.5111933741936038,0.5092872642134806
rgbd,0,429,Place,8.075913671564727,0.0029066453770605154,0.5101713768791526,0.5082654354232237
rgbd,0,430,Place,8.04817557593767,0.002903760078618076,0.5091468624973554,0.5072411256666868
rgbd,0,431,Place,8.118293569306545,0.0028994321435345857,0.5081442722352676,0.506241670112798
rgbd,0,432,Place,9.187076688750343,0.0028949868369815735,0.5071817967990049,0.5052838564927583
rgbd,0,433,Place,9.254855799898676,0.002890713557805725,0.5062635133851985,0.5043703624400404
rgbd,0,434,Place,9.321716695803751,0.0028866623983076333,0.5053884739567714,0.5034999397656758
rgbd,0,435,Place,9.387689450122393,0.002882832749136283,0.5045547205720565,0.5026705759181049
rgbd,0,436,Place,9.452789291465823,0.002879214104718213,0.5037601689610121,0.501880185301636
rgbd,0,437,Place,9.517025556529788,0.0028757945838270285,0.5030027968183596,0.5011267552723092
rgbd,0,438,Place,9.58040380788046,0.0028725626535220103,0.5022806798043933,0.5004083729464224
rgbd,0,439,Place,9.642926498453303,0.002869507444952787,0.5015919946197747,0.49972322631614247
rgbd,0,440,Place,9.70459331522543,0.0028666187714933723,0.500935015067002,0.49906959990670496
rgbd,0,441,Place,9.720617831855941,0.002863887086237781,0.5003081069154275,0.49844586959746334
rgbd,0,442,Place,9.692056649390397,0.002861303452959533,0.49970972283581555,0.49785049758458916
rgbd,0,443,Place,9.67917045427391,0.002912129483102584,0.49913839746818445,0.4972820274682589
rgbd,0,444,Place,9.670139893660748,0.002915288583337073,0.4985640072075392,0.4967048200390594
rgbd,0,445,Place,9.662091016313736,0.0029166926573046693,0.4980434581365167,0.49618897723845856
rgbd,0,446,Place,9.654939372839682,0.002917864044803819,0.49757073565211535,0.49572069941298
rgbd,0,447,Place,9.64857369117018,0.002919014966913752,0.4971413446419182,0.49529537871429
rgbd,0,448,Place,9.64287877481226,0.0029200184948414325,0.49675018282638395,0.49490753055733583
rgbd,0,449,Place,9.637601398987178,0.0029209571944932644,0.4963929258690508,0.4945535826486941
rgbd,0,450,Place,9.632840943995383,0.0029217921977442744,0.496068902450826,0.49423260096757554
rgbd,0,451,Place,9.628550750956505,0.0029225300392251505,0.4957750470025074,0.493941537374154
rgbd,0,452,Place,9.624684739147666,0.0029231799553652224,0.49550855530787735,0.4936776084612901
rgbd,0,453,Place,9.621201180117067,0.0029237507927694995,0.4952668828934941,0.49343828843750415
rgbd,0,454,Place,9.618062489777232,0.0029242507741201987,0.49504772129930574,0.49322128591792325
rgbd,0,455,Place,9.615234814699953,0.0029246874784177443,0.494848976278812,0.4930245223088472
rgbd,0,456,Place,3011.4906045837447,0.004147825246467737,0.49466874801932076,0.49284611216693996
