seed,mode,rgbd_valid,rgbd_failure_reason,full_success,reach_success,grasp_success,lift_success,entered_place,place_success,episode_steps,episode_return,visual_error_m,visual_xy_error_m,capture_distance_m,object_cycle_displacement_m,grasp_visual_xy_error_m,min_grasp_xy_error_m,grasp_horizontal_drift_m,final_goal_xy_error_m,ik_nonconverged_calls,ik_calls,dq_clip_rate,max_joint_velocity_rad_s,max_actuator_force_n,robot_table_contact_steps,object_dropped,object_fling,gripper_opened,release_failed,max_runtime_estimator_error_m_evaluator_only,first_action_delta_vs_truth,object_source_checked_steps,object_source_consistency_failures,object_source_consistent,object_source_consumer_counts,object_estimate_source_counts,initial_object_xyz,initial_goal_xyz,tcp_tracking_reach_mean_m,tcp_tracking_reach_max_m,tcp_tracking_grasp_mean_m,tcp_tracking_grasp_max_m,tcp_tracking_lift_mean_m,tcp_tracking_lift_max_m,tcp_tracking_place_mean_m,tcp_tracking_place_max_m,failure_class
67,rgbd,True,,True,True,True,True,True,True,506,3411.7556492987414,0.0005588474417841875,0.000558722836627139,0.11467117899015299,2.909242593757133e-05,0.0069497322726147625,0.005437918727372472,0.007239972710704373,0.013934829059168404,0,506,0.3357615894039735,0.5409911600336742,40.1276390452158,0,False,False,True,False,0.007347310771277882,,506,0,True,"{'ppo_observation': 506, 'reach_safety': 632, 'grasp_safety': 74, 'place_servo': 125, 'place_descent': 300, 'place_release': 35}","{'rgbd_visual_hold': 1059, 'tcp_fk_propagated': 613}","[0.4742994499706757, -0.14922467911996973, 0.315]","[0.5009511782492689, -0.2363586083054664, 0.315]",0.02731266134024611,0.028265436021163073,0.016050895314774848,0.028973016824606367,0.02783788080014851,0.028556779228045368,0.011951997663412385,0.01562682835588846,success
68,rgbd,True,,True,True,True,True,True,True,424,3424.848515271905,0.0010897822391069988,0.0010897811957951452,0.17749993927679797,2.909242593751582e-05,0.0009634700652561769,0.0010286062660252425,0.0018693498254894203,0.007994504791420703,0,424,0.33146517213771015,0.45117376215949584,28.93906587667925,0,False,False,True,False,0.00266386878345445,,424,0,True,"{'ppo_observation': 424, 'reach_safety': 520, 'grasp_safety': 58, 'place_servo': 108, 'place_descent': 251, 'place_release': 33}","{'rgbd_visual_hold': 867, 'tcp_fk_propagated': 527}","[0.4953100174539699, 0.1393305098212343, 0.315]","[0.568190643106481, 0.21335644437045442, 0.315]",0.027311846296210102,0.028266322171339384,0.013468484586621022,0.026386036577884905,0.02774159434769691,0.028052820744102577,0.013363525331998418,0.015844320073570308,success
69,rgbd,True,,True,True,True,True,True,True,463,3399.485319168416,0.00019492515607631114,0.00019483331561998753,0.20151800174724366,2.909242593751582e-05,0.0019565803380539645,0.0022793846226328617,0.001904940554541128,0.004918914112512574,0,463,0.3417085427135678,0.5379456707190389,27.178370633351733,0,False,False,True,False,0.0034488073909058805,,463,0,True,"{'ppo_observation': 463, 'reach_safety': 590, 'grasp_safety': 62, 'place_servo': 109, 'place_descent': 250, 'place_release': 37}","{'rgbd_visual_hold': 978, 'tcp_fk_propagated': 533}","[0.5241117125647025, 0.010740814327778236, 0.315]","[0.5355077613060417, 0.12939172599253684, 0.315]",0.027307896332677314,0.02826611012712664,0.013566501884313686,0.02657451954397381,0.027837700335178833,0.02809542726202645,0.013763708841007487,0.015998743516238548,success
70,rgbd,True,,True,True,True,True,True,True,393,3346.305309450568,0.0008328371423118099,0.0008328365594192805,0.15841594208234974,2.909242593751582e-05,0.0009554159100583738,0.0016655773250957085,0.0010535498883020075,0.003609706914069507,0,393,0.3572607260726073,0.5131210986592507,22.55224641882978,0,False,False,True,False,0.0028475836712592503,,393,0,True,"{'ppo_observation': 393, 'reach_safety': 518, 'grasp_safety': 58, 'place_servo': 79, 'place_descent': 152, 'place_release': 45}","{'rgbd_visual_hold': 864, 'tcp_fk_propagated': 381}","[0.4642204535645429, 0.08952234036480178, 0.315]","[0.3902470314533207, 0.10594810024319197, 0.315]",0.027297542520901233,0.028265959766495586,0.014317458016015272,0.02663116099936261,0.027492703130023124,0.027951920160962488,0.011474080978916428,0.016099760446891532,success
71,rgbd,True,,True,True,True,True,True,True,432,3465.6100950909695,0.0004355452198618828,0.00043550493734413614,0.18733654270281172,2.909242593751582e-05,0.0022794167861636392,0.0024787788155125954,0.002495813302014664,0.006992305615578711,0,432,0.345565749235474,0.5409796219624343,24.28926489738842,0,False,False,True,False,0.00362198122579963,,432,0,True,"{'ppo_observation': 432, 'reach_safety': 522, 'grasp_safety': 64, 'place_servo': 114, 'place_descent': 263, 'place_release': 39}","{'rgbd_visual_hold': 879, 'tcp_fk_propagated': 555}","[0.4260241032311908, 0.011015534258570325, 0.315]","[0.49947443348547543, 0.09407686658699223, 0.315]",0.02728935998308896,0.028265490913671847,0.015216740848204444,0.02688710735792245,0.02730541797100934,0.027802576437828425,0.012272110184210342,0.016065234955415703,success
72,rgbd,True,,True,True,True,True,True,True,533,3251.129586457032,0.00058761739425298,0.0005876151829087435,0.11723897441838904,2.909242593751582e-05,0.0076753200642370924,0.0021137111694087556,0.007379523492253103,0.015369028718645327,0,533,0.35279655808236016,0.5409813968470434,43.19510613061993,0,False,False,True,False,0.008152188191529559,,533,0,True,"{'ppo_observation': 533, 'reach_safety': 720, 'grasp_safety': 74, 'place_servo': 99, 'place_descent': 224, 'place_release': 33}","{'rgbd_visual_hold': 1191, 'tcp_fk_propagated': 492}","[0.6013510203421399, -0.19732995092863628, 0.315]","[0.5497394733120812, -0.24239292182228528, 0.315]",0.027335028103454926,0.02826667739364479,0.016613356711925476,0.02933970377978311,0.02852346725087291,0.02885333175096611,0.014439622668948594,0.018211223613868264,success
73,rgbd,True,,True,True,True,True,True,True,451,3323.5128030790165,0.0008704975936893208,0.0008704721238024941,0.15195049470058114,2.909242593751582e-05,0.002165251288736678,0.0031280623455210185,0.0030313632934954415,0.007408871073531276,0,451,0.3578113750899928,0.5409826418094961,31.436049189647747,0,False,False,True,False,0.003688673927757387,,451,0,True,"{'ppo_observation': 451, 'reach_safety': 606, 'grasp_safety': 64, 'place_servo': 88, 'place_descent': 181, 'place_release': 43}","{'rgbd_visual_hold': 1005, 'tcp_fk_propagated': 428}","[0.49779085678645785, -0.07865298485542792, 0.315]","[0.42661608134788537, -0.07199588558143358, 0.315]",0.027306904099471667,0.0282659049620443,0.014563439572608295,0.026597391967788233,0.027764602490975888,0.02804796795251359,0.011341232657486142,0.015836302645706065,success
74,rgbd,True,,True,True,True,True,True,True,483,3297.097972878206,0.0011521419668075025,0.0011521350239754144,0.17829149523694826,2.909242593751582e-05,0.002719649585742569,0.0004916283218073913,0.001969598950140546,0.006411814027522421,0,483,0.3567052416609939,0.4971394390793546,36.276167604688,0,False,False,True,False,0.0031106004879591317,,483,0,True,"{'ppo_observation': 483, 'reach_safety': 650, 'grasp_safety': 58, 'place_servo': 94, 'place_descent': 213, 'place_release': 29}","{'rgbd_visual_hold': 1062, 'tcp_fk_propagated': 465}","[0.6183134805316721, 0.008288380072767915, 0.315]","[0.6689285438121848, 0.09926910807638317, 0.315]",0.02733486169716025,0.028266744728289092,0.01308573317117839,0.026095559445727484,0.028247493685823064,0.028498881062275012,0.01569616186840224,0.018340151869252485,success
75,rgbd,True,,True,True,True,True,True,True,462,3369.3612310972658,0.00042288331571786134,0.00042255939432877263,0.19028945160413369,2.909242593757133e-05,0.004941815682203508,0.004925825464834725,0.004890387978618585,0.0028235886716713563,0,462,0.35185185185185186,0.5409952512811628,27.92737422373466,0,False,False,True,False,0.0055190447934681695,,462,0,True,"{'ppo_observation': 462, 'reach_safety': 612, 'grasp_safety': 70, 'place_servo': 96, 'place_descent': 207, 'place_release': 41}","{'rgbd_visual_hold': 1023, 'tcp_fk_propagated': 465}","[0.4139875044578593, -0.13874838126801894, 0.315]","[0.45534642588834584, -0.04426395564219261, 0.315]",0.027299269869468092,0.02826486530306304,0.013860459837448318,0.026689718976577733,0.027471339143006878,0.027823247211256178,0.012327304002205568,0.016253257918633413,success
76,rgbd,True,,True,True,True,True,True,True,442,3347.4136631592855,0.0007736779005714979,0.0007735840270030957,0.18329369853004948,2.909242593751582e-05,0.0003389379737804652,0.0006528403120821229,0.0011034859699063538,0.007456418694987178,0,442,0.31713147410358566,0.42592111273771366,36.32599748655002,0,False,False,True,False,0.002524075694714607,,442,0,True,"{'ppo_observation': 442, 'reach_safety': 566, 'grasp_safety': 56, 'place_servo': 97, 'place_descent': 222, 'place_release': 29}","{'rgbd_visual_hold': 933, 'tcp_fk_propagated': 479}","[0.5918994527472486, 0.19420932247037015, 0.315]","[0.6109261132788318, 0.29705614219056964, 0.315]",0.027356969992924626,0.02828644319420466,0.012909567741633104,0.024818240962854773,0.028289081765997565,0.02844541008263781,0.015837635401822325,0.01859455542094707,success
77,rgbd,True,,True,True,True,True,True,True,459,3275.4282010409966,0.0008355262005928682,0.0008350988163352703,0.10977291758710132,2.909242593751582e-05,0.0022585787172473594,0.0004936282207004715,0.0023255523507124012,0.010175399750442453,0,459,0.3537803138373752,0.5036143194705905,30.943153365129547,0,False,False,True,False,0.003799661638168164,,459,0,True,"{'ppo_observation': 459, 'reach_safety': 624, 'grasp_safety': 62, 'place_servo': 84, 'place_descent': 181, 'place_release': 31}","{'rgbd_visual_hold': 1029, 'tcp_fk_propagated': 412}","[0.5857796925627479, 0.020468782320126083, 0.315]","[0.6209579343911461, -0.0394835168369097, 0.315]",0.02732446562604755,0.028265955823229508,0.01322879797451885,0.026322732151183637,0.02811997743105015,0.028354034764378602,0.013560291430473744,0.016653385728308604,success
78,rgbd,True,,True,True,True,True,True,True,389,3362.7711625919956,0.0008943462371673233,0.0008943454681100589,0.182038623831535,2.909242593751582e-05,0.0015120662793387254,0.0014279237602767443,0.0022994085696838996,0.00458325867388642,0,389,0.34506437768240344,0.4381395545679138,27.475653589361173,0,False,False,True,False,0.0030197214829034117,,389,0,True,"{'ppo_observation': 389, 'reach_safety': 496, 'grasp_safety': 60, 'place_servo': 84, 'place_descent': 173, 'place_release': 39}","{'rgbd_visual_hold': 834, 'tcp_fk_propagated': 407}","[0.47565892634909657, 0.16605412151580096, 0.315]","[0.4280590680379046, 0.2441388954082846, 0.315]",0.027314361485257774,0.02826634104013788,0.01395035701491164,0.026403722152791905,0.02774953121526851,0.028004008432572752,0.012973080581029143,0.01624189849601419,success
79,rgbd,True,,True,True,True,True,True,True,603,3490.8620675921843,0.0006078243484716223,0.0006078138191316157,0.1646769432849052,2.909242593751582e-05,0.005053120321865813,0.0019057842215312786,0.004570472930626587,0.011756058055273994,0,603,0.3325880380100615,0.5409780381206852,36.99714026059701,0,False,False,True,False,0.005900313300456506,,603,0,True,"{'ppo_observation': 603, 'reach_safety': 730, 'grasp_safety': 64, 'place_servo': 167, 'place_descent': 424, 'place_release': 37}","{'rgbd_visual_hold': 1191, 'tcp_fk_propagated': 834}","[0.6258807162130566, -0.17135095727739424, 0.315]","[0.5051448895236317, -0.1989338827335589, 0.315]",0.02733938376379181,0.028266920216299226,0.014247336822124632,0.025895289122606777,0.028590778318737933,0.028700063932500446,0.014653108085839936,0.018281733547475237,success
80,rgbd,True,,True,True,True,True,True,True,491,3151.0528313854124,0.0006138424580198273,0.000613841595987739,0.14844937005640704,2.909242593751582e-05,0.020228600329012882,0.001379414790636991,0.019807304893934185,0.013224767442080126,0,491,0.36638214051214707,0.5409839434515973,42.938703783505844,0,False,False,True,False,0.020228622754787127,,491,0,True,"{'ppo_observation': 491, 'reach_safety': 700, 'grasp_safety': 110, 'place_servo': 52, 'place_descent': 85, 'place_release': 31}","{'rgbd_visual_hold': 1215, 'tcp_fk_propagated': 254}","[0.5709473994030362, -0.19263248126943827, 0.315]","[0.6147800051588975, -0.16296159771156646, 0.315]",0.027329130939394902,0.028266377641806208,0.0204909427790463,0.029296086982720716,0.028331950805121613,0.02838658086842703,0.01301559663104342,0.016913561680341527,success
81,rgbd,True,,True,True,True,True,True,True,484,3416.9773800679895,0.0006421989037762616,0.0006419908208458166,0.19237295493634915,2.909242593757133e-05,0.005732912875146258,0.001291771541001845,0.005622450925694464,0.004746363496889737,0,484,0.34134615384615385,0.5409891571806018,39.90186534218719,0,False,False,True,False,0.006348925982290056,,484,0,True,"{'ppo_observation': 484, 'reach_safety': 610, 'grasp_safety': 72, 'place_servo': 115, 'place_descent': 272, 'place_release': 33}","{'rgbd_visual_hold': 1023, 'tcp_fk_propagated': 563}","[0.4802339873316896, -0.11534867081418816, 0.315]","[0.5747495686510893, -0.036693088052554834, 0.315]",0.02730770133832007,0.028265489655622287,0.016008498144569897,0.028857694138792883,0.02782018707198771,0.02852968058101193,0.013272874888397436,0.01582296154972555,success
82,rgbd,True,,True,True,True,True,True,True,458,3256.163527547156,0.0009212972873021829,0.0009211397022283797,0.1397384435215511,2.909242593751582e-05,0.0014301046609010335,0.0014944048067579607,0.0010040518120217683,0.00891824284021595,0,458,0.38128986534372783,0.5035841766616431,35.623309321943,0,False,False,True,False,0.003152800757185927,,458,0,True,"{'ppo_observation': 458, 'reach_safety': 622, 'grasp_safety': 56, 'place_servo': 80, 'place_descent': 167, 'place_release': 33}","{'rgbd_visual_hold': 1017, 'tcp_fk_propagated': 399}","[0.6492916257155795, 0.14191517957059901, 0.315]","[0.5824006086175308, 0.1503033965678805, 0.315]",0.027372375677368967,0.028281068120099416,0.0129459400691064,0.02392710774252203,0.02847118380784389,0.028640983568562397,0.015416486378710754,0.019066614445728627,success
83,rgbd,True,,True,True,True,True,True,True,527,3394.0209082222996,2.454612964777856e-05,1.830154293066564e-05,0.12017559948041268,2.909242593751582e-05,0.010819710948583977,0.005431270524448676,0.01081284785850567,0.01754694274581457,0,527,0.3350416399743754,0.540995885435255,38.36899274602183,0,False,False,True,False,0.010819806407772577,,527,0,True,"{'ppo_observation': 527, 'reach_safety': 654, 'grasp_safety': 80, 'place_servo': 133, 'place_descent': 326, 'place_release': 33}","{'rgbd_visual_hold': 1101, 'tcp_fk_propagated': 652}","[0.4449242959553005, -0.18215805612950195, 0.315]","[0.4803763471248177, -0.27601300258587247, 0.315]",0.02731625596696472,0.028264926722858044,0.016796778650390302,0.028962943752710742,0.027769266890398263,0.028497755963871437,0.011983190560542542,0.015696148324250026,success
84,rgbd,True,,True,True,True,True,True,True,443,3386.5903142099064,0.0010212797128503885,0.0010212704643741974,0.1879996547809214,2.909242593751582e-05,0.0009081929467587135,0.0006116537829758728,0.000996473864709909,0.00517245600868711,0,443,0.3338497288923315,0.4194625169861952,28.443586400944696,0,False,False,True,False,0.002875514323034364,,443,0,True,"{'ppo_observation': 443, 'reach_safety': 560, 'grasp_safety': 56, 'place_servo': 103, 'place_descent': 232, 'place_release': 37}","{'rgbd_visual_hold': 924, 'tcp_fk_propagated': 507}","[0.5696294716783747, 0.16008146509273397, 0.315]","[0.487648037192763, 0.23333809095984082, 0.315]",0.02734678286449425,0.028274801642200524,0.013230192651166288,0.0262477005859163,0.028104733407261714,0.028320557583118168,0.014600258123491255,0.017267807011899658,success
85,rgbd,True,,True,True,True,True,True,True,422,3497.751578905601,0.0006481562394141716,0.0006479387625441005,0.1454926706356666,2.909242593757133e-05,0.004380131919581108,0.0017337062052351518,0.0039702454809740165,0.010464520044223324,0,422,0.34461054287962234,0.5409898286476671,22.38882780579297,0,False,False,True,False,0.005183452752308157,,422,0,True,"{'ppo_observation': 422, 'reach_safety': 494, 'grasp_safety': 68, 'place_servo': 117, 'place_descent': 270, 'place_release': 41}","{'rgbd_visual_hold': 843, 'tcp_fk_propagated': 569}","[0.3632968973632998, -0.01129240180084104, 0.315]","[0.44950429250195895, -0.023247755401403357, 0.315]",0.02728088702352007,0.028264830741575472,0.015610860017074069,0.02696192561515819,0.026829715613883268,0.02765521726825001,0.011026284230470506,0.016134867621454458,success
86,rgbd,True,,True,True,True,True,True,True,502,3381.1091726838217,0.0009656631564741755,0.0009656629305509032,0.12215157750351333,2.909242593751582e-05,0.002674341191205058,0.0028536008989176304,0.002874401666862118,0.008698360384885966,0,502,0.34215751158173396,0.5409823094206578,34.240773155225725,0,False,False,True,False,0.003187707022154032,,502,0,True,"{'ppo_observation': 502, 'reach_safety': 650, 'grasp_safety': 62, 'place_servo': 116, 'place_descent': 277, 'place_release': 31}","{'rgbd_visual_hold': 1068, 'tcp_fk_propagated': 570}","[0.5346386954857352, -0.12985830258723874, 0.315]","[0.6037255449163392, -0.20111088028934604, 0.315]",0.027316350653004518,0.028266236993297514,0.014410620367254526,0.026521761433891646,0.028033366528289583,0.02825547825827921,0.013729388055508461,0.01577563307261432,success
87,rgbd,True,,True,True,True,True,True,True,407,3306.1889994647636,0.0008503019099753939,0.0008503019080959803,0.12790171809545156,2.909242593751582e-05,0.0005164335599564647,0.0009653861866620646,0.0009093548050577877,0.007909985554874443,0,407,0.35064935064935066,0.45991278101947547,27.71830178290793,0,False,False,True,False,0.0027234771022078548,,407,0,True,"{'ppo_observation': 407, 'reach_safety': 546, 'grasp_safety': 58, 'place_servo': 77, 'place_descent': 156, 'place_release': 35}","{'rgbd_visual_hold': 906, 'tcp_fk_propagated': 373}","[0.521226929124596, 0.11341572394769467, 0.315]","[0.5845568291201789, 0.10575665696055064, 0.315]",0.027318038175293897,0.02826639865731643,0.013198199102308388,0.02635713807714486,0.027815827216436488,0.028139671088045316,0.012788140598873784,0.016328872221018323,success
88,rgbd,True,,True,True,True,True,True,True,407,3472.1575967644326,0.0009461730570525883,0.0009461649906700898,0.1903589264933558,2.909242593757133e-05,0.0012089986970484168,0.0012557730769382344,0.0013491819127279064,0.006663984080491675,0,407,0.3449959316517494,0.5409261135667447,21.89664018219446,0,False,False,True,False,0.002908023718324718,,407,0,True,"{'ppo_observation': 407, 'reach_safety': 486, 'grasp_safety': 60, 'place_servo': 109, 'place_descent': 246, 'place_release': 41}","{'rgbd_visual_hold': 819, 'tcp_fk_propagated': 530}","[0.4118735929369551, 0.0812750218379244, 0.315]","[0.45124966874632244, 0.17869930407283746, 0.315]",0.027283607832289346,0.028265682222135637,0.014980580035596736,0.02671135066229739,0.027183370260579917,0.027804284034383262,0.012094129988137357,0.016134470379696016,success
89,rgbd,True,,True,True,True,True,True,True,450,3476.299328357915,0.000902810937475156,0.0009027881780483419,0.16705351481837247,2.909242593751582e-05,0.0005554650565085796,0.0007376081371146367,0.0009023871911420343,0.004883095862430963,0,450,0.3328301886792453,0.46387438707620415,22.52748304286297,0,False,False,True,False,0.002702876339514071,,450,0,True,"{'ppo_observation': 450, 'reach_safety': 550, 'grasp_safety': 58, 'place_servo': 118, 'place_descent': 269, 'place_release': 45}","{'rgbd_visual_hold': 912, 'tcp_fk_propagated': 578}","[0.5227331425430098, 0.10797553586319425, 0.315]","[0.4150703593451202, 0.09460748619467244, 0.315]",0.027316333407565757,0.02826624930930073,0.01307269260788622,0.026358374560357282,0.027827051537596036,0.028146635434507492,0.01220338812380147,0.016504454385705466,success
90,rgbd,True,,True,True,True,True,True,True,435,3477.055868127989,0.0007757705391212356,0.0007757225606274628,0.1293254271934605,2.909242593751582e-05,0.0018810075972079748,0.002022204711729384,0.0011606361069406714,0.008975271224463035,0,435,0.3353846153846154,0.5272969199071943,23.130995102550514,0,False,False,True,False,0.003319430459601179,,435,0,True,"{'ppo_observation': 435, 'reach_safety': 524, 'grasp_safety': 58, 'place_servo': 118, 'place_descent': 277, 'place_release': 37}","{'rgbd_visual_hold': 873, 'tcp_fk_propagated': 576}","[0.4616998339529741, 0.07275884301368507, 0.315]","[0.5414050988744379, 0.027858372910646398, 0.315]",0.027293515558536322,0.02826573841115295,0.014379917318516105,0.02664196290846902,0.027438383970150044,0.027909423771605497,0.011885474597526802,0.015729618678791604,success
91,rgbd,True,,True,True,True,True,True,True,454,3666.8677486719776,0.000570345526188793,0.000570123503479136,0.12287287867998471,2.909242593751582e-05,0.001620462085736311,0.0010563332481781991,0.00218416360879013,0.0093372028369808,0,454,0.305019305019305,0.46365147162815307,26.683630455509956,0,False,False,True,False,0.0029779494976306022,,454,0,True,"{'ppo_observation': 454, 'reach_safety': 470, 'grasp_safety': 60, 'place_servo': 163, 'place_descent': 408, 'place_release': 41}","{'rgbd_visual_hold': 795, 'tcp_fk_propagated': 801}","[0.43492491730035066, 0.1641003893088278, 0.315]","[0.4654322985123733, 0.0526553740218345, 0.315]",0.02730113139125604,0.028265727703402264,0.014641864193043645,0.026643502267432187,0.027511713525291154,0.02788996926864434,0.01074189728613307,0.01582154774768532,success
92,rgbd,True,,True,True,True,True,True,True,503,3250.9681380167635,0.00030689854290639085,0.00030683469792919683,0.11441211151507522,2.909242593751582e-05,0.012570783103708622,0.0011714965724986069,0.012517422578017485,0.018118939713327013,0,503,0.34908136482939633,0.5409867447942744,42.71877212986874,0,False,False,True,False,0.012582731523640627,,503,0,True,"{'ppo_observation': 503, 'reach_safety': 666, 'grasp_safety': 88, 'place_servo': 95, 'place_descent': 214, 'place_release': 31}","{'rgbd_visual_hold': 1131, 'tcp_fk_propagated': 466}","[0.5302592888555286, -0.1696592561006547, 0.315]","[0.569391617703078, -0.23716232865054954, 0.315]",0.027320266578304074,0.02826597950216992,0.018730277830261134,0.029219632744355326,0.028139210102898812,0.02863683080680159,0.013344877092196058,0.015449113475687948,success
93,rgbd,True,,True,True,True,True,True,True,480,3224.9380611434713,0.0012926386618333425,0.0012924566812631813,0.12311089277195965,2.909242593751582e-05,0.003209796149606355,0.00046279474632665254,0.0027075473389497865,0.0088233758372494,0,480,0.38355263157894737,0.4768950214590604,41.09208943075441,0,False,False,True,False,0.0035984521493131814,,480,0,True,"{'ppo_observation': 480, 'reach_safety': 664, 'grasp_safety': 60, 'place_servo': 80, 'place_descent': 173, 'place_release': 27}","{'rgbd_visual_hold': 1086, 'tcp_fk_propagated': 398}","[0.6456471129056764, 0.01727125780892752, 0.315]","[0.7252172505480255, -0.0172816505987528, 0.315]",0.027345929549051247,0.028266278526432202,0.013155196619570595,0.025357247914917804,0.028416481120112396,0.028618815943185837,0.015743424865239237,0.01928887433856691,success
94,rgbd,True,,True,True,True,True,True,True,416,3537.407378891036,0.0009463139276405088,0.0009462981865901099,0.16557097238753507,2.909242593751582e-05,0.000641501579534656,0.0011880329682230956,0.0013158994488407846,0.0055230561551718365,0,416,0.3341404358353511,0.5153605472029449,21.88646396924105,0,False,False,True,False,0.0026622968942129235,,416,0,True,"{'ppo_observation': 416, 'reach_safety': 480, 'grasp_safety': 60, 'place_servo': 121, 'place_descent': 274, 'place_release': 49}","{'rgbd_visual_hold': 810, 'tcp_fk_propagated': 590}","[0.42190127766536084, 0.11547721791765503, 0.315]","[0.3185648102056884, 0.08490663999886974, 0.315]",0.027287642715544586,0.028265637753084858,0.014456494368022117,0.026685464687368078,0.0273233451826844,0.027835187280567136,0.010418014693360992,0.015927793546907654,success
95,rgbd,True,,True,True,True,True,True,True,405,3362.3013915947613,0.00044960889583517204,0.0004488536814802504,0.11469470468157743,2.909242593751582e-05,0.0008177742947487409,0.000646441677700845,0.0011009069439917602,0.008729821665321102,0,405,0.34058577405857743,0.4187362239298553,25.934729203543156,0,False,False,True,False,0.002811190197230062,,405,0,True,"{'ppo_observation': 405, 'reach_safety': 520, 'grasp_safety': 56, 'place_servo': 88, 'place_descent': 189, 'place_release': 35}","{'rgbd_visual_hold': 864, 'tcp_fk_propagated': 429}","[0.5124369522172378, 0.1653229866230534, 0.315]","[0.5622692522945719, 0.11891849070365863, 0.315]",0.02732940665789585,0.028267855127349837,0.013726016835254363,0.02634238733757874,0.02780768551853105,0.02813713589303837,0.012410876355282164,0.015553865019843306,success
96,rgbd,True,,True,True,True,True,True,True,447,3337.265624400833,0.0013070647732526068,0.001307064102196649,0.14207299730369455,2.909242593751582e-05,0.002049449983384135,0.0011551072846595547,0.0008908355412047173,0.007319316690866127,0,447,0.3734767025089606,0.4522758332484368,35.32418250112778,0,False,False,True,False,0.0034284384068985077,,447,0,True,"{'ppo_observation': 447, 'reach_safety': 584, 'grasp_safety': 56, 'place_servo': 96, 'place_descent': 219, 'place_release': 29}","{'rgbd_visual_hold': 960, 'tcp_fk_propagated': 471}","[0.5687507066754882, 0.09355584129817535, 0.315]","[0.662421638663894, 0.08754352386215315, 0.315]",0.02733054228572504,0.028266539375776153,0.013157944853917141,0.026275992958875376,0.027994217471049264,0.02829192185482696,0.0143593475963643,0.016875475057500495,success
97,rgbd,True,,True,True,True,True,True,True,476,3377.536820646261,0.001132473705461437,0.0011324736328471347,0.1626701669768527,2.909242593751582e-05,0.0018933739778006914,0.002088380300182005,0.0019906709603768414,0.006755730759044718,0,476,0.34899792674498964,0.5409747506106355,27.839969099631162,0,False,False,True,False,0.003532638854238115,,476,0,True,"{'ppo_observation': 476, 'reach_safety': 624, 'grasp_safety': 60, 'place_servo': 104, 'place_descent': 231, 'place_release': 41}","{'rgbd_visual_hold': 1026, 'tcp_fk_propagated': 510}","[0.5522820217165502, -0.027075502267654455, 0.315]","[0.4615610259590675, -0.014719509082360811, 0.315]",0.02731271253499033,0.028266378864641558,0.013537614180220035,0.026325822948499302,0.027948357064661884,0.028242990215750833,0.01244106517909891,0.01584309773112969,success
98,rgbd,True,,True,True,True,True,True,True,440,3225.310319421568,0.0005166018865499196,0.0005163525463956719,0.1024826607267935,2.909242593751582e-05,0.0010734169456295027,0.0013098193624886856,0.0009785516047483725,0.008728052975484705,0,440,0.35714285714285715,0.4487494871549561,34.14816898805702,0,False,False,True,False,0.001692862353900074,,440,0,True,"{'ppo_observation': 440, 'reach_safety': 610, 'grasp_safety': 56, 'place_servo': 70, 'place_descent': 139, 'place_release': 31}","{'rgbd_visual_hold': 999, 'tcp_fk_propagated': 347}","[0.6330966623035386, 0.14053236690681176, 0.315]","[0.6473510599544526, 0.08660862552272017, 0.315]",0.027368897943478777,0.028278690497943446,0.013008998763443554,0.024462328295375254,0.028376516726826947,0.028564454454084738,0.014504051255691649,0.01853542753724632,success
99,rgbd,True,,True,True,True,True,True,True,438,3385.8734400783965,0.0006443672901489757,0.0006443658588367183,0.16545056371317055,2.909242593751582e-05,0.0018489353918316291,0.0028445361979383805,0.0014812166435153528,0.005584938434297293,0,438,0.3502994011976048,0.538214198968566,25.078721498924097,0,False,False,True,False,0.0033638383685007634,,438,0,True,"{'ppo_observation': 438, 'reach_safety': 568, 'grasp_safety': 60, 'place_servo': 97, 'place_descent': 206, 'place_release': 45}","{'rgbd_visual_hold': 942, 'tcp_fk_propagated': 472}","[0.5018092023645183, 0.026036652713795322, 0.315]","[0.4122412701191842, 0.04185069930128327, 0.315]",0.027303119706125995,0.028266088221824377,0.014042487256021807,0.02658474716852591,0.027692533079132196,0.028049778424654507,0.011828448668121421,0.015984072218716894,success
